1,2,207
1,2,208
1,2,214
1,2,215
1,2,228
1,2,229
1,2,230
1,2,231
1,2,237
1,2,241
1,2,251
1,2,253
1,2,255
1,2,260
1,2,267
1,2,268
1,2,276
1,2,282
1,2,285
1,2,288
1,2,289
1,2,290
1,2,291
1,2,295
1,2,298
1,2,304
1,2,313
1,2,320
1,2,323
1,2,327
1,2,330
1,2,334
1,2,335
1,2,337
1,2,338
1,2,342
1,2,346
1,2,348
1,2,350
1,2,351
1,2,364
1,2,368
1,2,372
1,2,381
1,2,392
1,2,394
1,6,1004
1,6,1014
1,6,1015
1,6,1016
1,6,1021
1,6,1026
1,6,1027
1,6,1030
1,6,1032
1,6,1034
1,6,1035
1,6,1038
1,6,1042
1,6,1044
1,6,1050
1,6,1051
1,6,1054
1,6,1056
1,6,1059
1,6,1062
1,6,1071
1,6,1073
1,6,1075
1,6,1077
1,6,1081
1,6,1084
1,6,1086
1,6,1091
1,6,1092
1,6,1094
1,6,1098
1,6,1100
1,6,1102
1,6,1106
1,6,1107
1,6,1113
1,6,1125
1,6,1130
1,6,1134
1,6,1136
1,6,1140
1,6,1144
1,6,1145
1,6,1148
1,6,1150
1,6,1152
1,6,1156
1,6,1158
1,6,1172
1,6,1177
1,6,1178
1,6,1181
1,6,1183
1,6,1185
1,6,1189
1,6,1194
1,6,1197
1,8,1415
1,8,1418
1,8,1423
1,8,1425
1,8,1427
1,8,1432
1,8,1433
1,8,1437
1,8,1438
1,8,1444
1,8,1446
1,8,1447
1,8,1448
1,8,1452
1,8,1468
1,8,1469
1,8,1470
1,8,1471
1,8,1472
1,8,1473
1,8,1478
1,8,1481
1,8,1483
1,8,1485
1,8,1493
1,8,1495
1,8,1499
1,8,1500
1,8,1513
1,8,1514
1,8,1520
1,8,1521
1,8,1524
1,8,1526
1,8,1528
1,8,1534
1,8,1535
1,8,1536
1,8,1537
1,8,1540
1,8,1541
1,8,1543
1,8,1548
1,8,1551
1,8,1552
1,8,1553
1,8,1560
1,8,1561
1,8,1565
1,8,1569
1,8,1571
1,8,1574
1,8,1575
1,8,1582
1,8,1583
1,8,1584
1,8,1585
1,8,1595
1,8,1600
1,65,12801
1,65,12804
1,65,12807
1,65,12812
1,65,12814
1,65,12815
1,65,12822
1,65,12823
1,65,12825
1,65,12828
1,65,12831
1,65,12834
1,65,12840
1,65,12846
1,65,12847
1,65,12848
1,65,12851
1,65,12852
1,65,12853
1,65,12864
1,65,12866
1,65,12867
1,65,12868
1,65,12869
1,65,12870
1,65,12871
1,65,12872
1,65,12875
1,65,12876
1,65,12877
1,65,12878
1,65,12883
1,65,12885
1,65,12888
1,65,12891
1,65,12895
1,65,12898
1,65,12906
1,65,12907
1,65,12913
1,65,12915
1,65,12918
1,65,12919
1,65,12925
1,65,12930
1,65,12934
1,65,12936
1,65,12938
1,65,12939
1,65,12944
1,65,12947
1,65,12948
1,65,12949
1,65,12955
1,65,12961
1,65,12962
1,65,12964
1,65,12969
1,65,12970
1,65,12974
1,65,12975
1,65,12976
1,65,12977
1,65,12978
1,65,12986
1,65,12991
1,65,12992
1,45,8803
1,45,8804
1,45,8806
1,45,8807
1,45,8814
1,45,8815
1,45,8816
1,45,8817
1,45,8823
1,45,8824
1,45,8825
1,45,8827
1,45,8832
1,45,8836
1,45,8840
1,45,8842
1,45,8843
1,45,8844
1,45,8847
1,45,8848
1,45,8850
1,45,8853
1,45,8857
1,45,8862
1,45,8863
1,45,8865
1,45,8868
1,45,8876
1,45,8878
1,45,8881
1,45,8882
1,45,8883
1,45,8889
1,45,8891
1,45,8893
1,45,8898
1,45,8907
1,45,8909
1,45,8911
1,45,8912
1,45,8913
1,45,8915
1,45,8916
1,45,8925
1,45,8926
1,45,8927
1,45,8930
1,45,8932
1,45,8940
1,45,8944
1,45,8947
1,45,8953
1,45,8958
1,45,8959
1,45,8964
1,45,8969
1,45,8971
1,45,8974
1,45,8978
1,45,8980
1,45,8985
1,45,8992
1,45,8996
1,45,8997
1,46,9004
1,46,9009
1,46,9011
1,46,9014
1,46,9017
1,46,9034
1,46,9037
1,46,9043
1,46,9048
1,46,9049
1,46,9056
1,46,9057
1,46,9058
1,46,9059
1,46,9061
1,46,9067
1,46,9068
1,46,9073
1,46,9074
1,46,9076
1,46,9079
1,46,9087
1,46,9088
1,46,9106
1,46,9109
1,46,9114
1,46,9115
1,46,9117
1,46,9120
1,46,9125
1,46,9126
1,46,9128
1,46,9133
1,46,9134
1,46,9135
1,46,9141
1,46,9144
1,46,9145
1,46,9149
1,46,9152
1,46,9153
1,46,9157
1,46,9158
1,46,9159
1,46,9161
1,46,9162
1,46,9163
1,46,9167
1,46,9169
1,46,9172
1,46,9173
1,46,9175
1,46,9177
1,46,9183
1,46,9190
1,47,9201
1,47,9205
1,47,9211
1,47,9216
1,47,9219
1,47,9222
1,47,9225
1,47,9227
1,47,9232
1,47,9238
1,47,9241
1,47,9250
1,47,9251
1,47,9255
1,47,9259
1,47,9262
1,47,9266
1,47,9271
1,47,9279
1,47,9284
1,47,9287
1,47,9297
1,47,9300
1,47,9303
1,47,9312
1,47,9314
1,47,9315
1,47,9317
1,47,9321
1,47,9323
1,47,9325
1,47,9326
1,47,9329
1,47,9330
1,47,9331
1,47,9335
1,47,9353
1,47,9354
1,47,9355
1,47,9358
1,47,9367
1,47,9376
1,47,9380
1,47,9381
1,47,9391
1,47,9398
1,47,9400
1,48,9401
1,48,9406
1,48,9409
1,48,9415
1,48,9418
1,48,9420
1,48,9423
1,48,9425
1,48,9426
1,48,9428
1,48,9432
1,48,9436
1,48,9441
1,48,9455
1,48,9458
1,48,9459
1,48,9468
1,48,9469
1,48,9473
1,48,9475
1,48,9478
1,48,9480
1,48,9490
1,48,9495
1,48,9503
1,48,9507
1,48,9508
1,48,9509
1,48,9510
1,48,9511
1,48,9512
1,48,9522
1,48,9525
1,48,9528
1,48,9532
1,48,9534
1,48,9536
1,48,9537
1,48,9539
1,48,9540
1,48,9542
1,48,9543
1,48,9547
1,48,9548
1,48,9559
1,48,9562
1,48,9568
1,48,9569
1,48,9574
1,48,9576
1,48,9579
1,48,9580
1,48,9581
1,48,9583
1,48,9593
1,48,9595
1,48,9599
1,48,9600
1,81,16001
1,81,16003
1,81,16007
1,81,16008
1,81,16009
1,81,16012
1,81,16015
1,81,16019
1,81,16021
1,81,16026
1,81,16034
1,81,16036
1,81,16037
1,81,16039
1,81,16040
1,81,16042
1,81,16054
1,81,16055
1,81,16060
1,81,16067
1,81,16074
1,81,16075
1,81,16076
1,81,16079
1,81,16080
1,81,16082
1,81,16085
1,81,16087
1,81,16089
1,81,16091
1,81,16092
1,81,16093
1,81,16095
1,81,16099
1,81,16102
1,81,16104
1,81,16108
1,81,16109
1,81,16117
1,81,16123
1,81,16124
1,81,16127
1,81,16128
1,81,16129
1,81,16137
1,81,16138
1,81,16140
1,81,16147
1,81,16154
1,81,16155
1,81,16160
1,81,16162
1,81,16163
1,81,16166
1,81,16168
1,81,16172
1,81,16173
1,81,16174
1,81,16175
1,81,16180
1,81,16184
1,81,16186
1,81,16188
1,81,16197
1,81,16198
1,81,16199
1,88,17401
1,88,17409
1,88,17411
1,88,17412
1,88,17415
1,88,17420
1,88,17425
1,88,17427
1,88,17430
1,88,17432
1,88,17433
1,88,17434
1,88,17435
1,88,17437
1,88,17442
1,88,17445
1,88,17450
1,88,17454
1,88,17459
1,88,17471
1,88,17473
1,88,17475
1,88,17477
1,88,17479
1,88,17480
1,88,17481
1,88,17486
1,88,17489
1,88,17493
1,88,17501
1,88,17504
1,88,17505
1,88,17506
1,88,17511
1,88,17512
1,88,17516
1,88,17517
1,88,17525
1,88,17526
1,88,17528
1,88,17530
1,88,17535
1,88,17540
1,88,17541
1,88,17544
1,88,17545
1,88,17549
1,88,17554
1,88,17559
1,88,17560
1,88,17563
1,88,17568
1,88,17569
1,88,17570
1,88,17577
1,88,17582
1,88,17583
1,88,17584
1,88,17585
1,88,17587
1,88,17588
1,88,17590
1,88,17592
1,88,17593
1,88,17595
1,88,17597
1,88,17598
1,88,17599
1,88,17600
1,101,20001
1,101,20003
1,101,20004
1,101,20010
1,101,20014
1,101,20016
1,101,20020
1,101,20021
1,101,20025
1,101,20034
1,101,20037
1,101,20038
1,101,20044
1,101,20046
1,101,20051
1,101,20052
1,101,20058
1,101,20061
1,101,20062
1,101,20064
1,101,20065
1,101,20071
1,101,20078
1,101,20079
1,101,20080
1,101,20083
1,101,20088
1,101,20089
1,101,20093
1,101,20101
1,101,20107
1,101,20112
1,101,20114
1,101,20117
1,101,20118
1,101,20120
1,101,20129
1,101,20131
1,101,20150
1,101,20153
1,101,20154
1,101,20159
1,101,20165
1,101,20168
1,101,20169
1,101,20183
1,101,20184
1,101,20185
1,101,20186
1,101,20188
1,101,20192
1,101,20193
1,101,20195
1,101,20200
1,109,21605
1,109,21607
1,109,21610
1,109,21615
1,109,21620
1,109,21621
1,109,21630
1,109,21631
1,109,21632
1,109,21636
1,109,21641
1,109,21646
1,109,21657
1,109,21658
1,109,21660
1,109,21661
1,109,21665
1,109,21670
1,109,21671
1,109,21674
1,109,21678
1,109,21679
1,109,21682
1,109,21684
1,109,21685
1,109,21690
1,109,21691
1,109,21692
1,109,21694
1,109,21696
1,109,21702
1,109,21703
1,109,21704
1,109,21706
1,109,21707
1,109,21714
1,109,21715
1,109,21719
1,109,21722
1,109,21727
1,109,21728
1,109,21730
1,109,21732
1,109,21733
1,109,21737
1,109,21739
1,109,21740
1,109,21741
1,109,21747
1,109,21748
1,109,21751
1,109,21753
1,109,21758
1,109,21760
1,109,21762
1,109,21766
1,109,21768
1,109,21773
1,109,21774
1,109,21777
1,109,21779
1,109,21785
1,109,21787
1,109,21788
1,109,21790
1,109,21794
1,109,21795
1,109,21796
1,109,21798
1,118,23401
1,118,23404
1,118,23412
1,118,23415
1,118,23416
1,118,23417
1,118,23422
1,118,23427
1,118,23433
1,118,23434
1,118,23437
1,118,23440
1,118,23447
1,118,23451
1,118,23453
1,118,23454
1,118,23461
1,118,23462
1,118,23470
1,118,23471
1,118,23474
1,118,23475
1,118,23479
1,118,23480
1,118,23482
1,118,23492
1,118,23499
1,118,23503
1,118,23507
1,118,23509
1,118,23510
1,118,23511
1,118,23517
1,118,23521
1,118,23524
1,118,23527
1,118,23532
1,118,23536
1,118,23537
1,118,23538
1,118,23539
1,118,23540
1,118,23545
1,118,23546
1,118,23547
1,118,23548
1,118,23553
1,118,23556
1,118,23559
1,118,23562
1,118,23567
1,118,23568
1,118,23570
1,118,23576
1,118,23581
1,118,23589
1,118,23590
1,118,23600
1,131,26005
1,131,26008
1,131,26011
1,131,26012
1,131,26013
1,131,26020
1,131,26022
1,131,26030
1,131,26033
1,131,26043
1,131,26049
1,131,26052
